student_id,class_id,attendance_rate,participation_rate,correctness_rate,semantic_score,engagement_score,consistency_score,response_time,recent_activity_count,xp,level,badges_count,streak,weak_concepts_count,risk_label
stu_01622,class_008,82.36,70.03,81.78,87.72,75.06,79.87,29.87,5.0,1418.0,6.0,5.0,8.0,0.0,low
stu_01623,class_002,71.87,83.57,94.17,92.97,87.94,82.13,28.16,0.0,1944.0,8.0,3.0,28.0,0.0,low
stu_01624,class_018,79.61,55.66,54.63,45.45,61.55,45.84,111.13,5.0,1013.0,5.0,1.0,3.0,1.0,medium
stu_01625,class_023,93.18,86.08,84.76,79.85,89.06,93.73,18.73,16.0,1928.0,8.0,4.0,17.0,0.0,low
stu_01626,class_027,47.33,90.0,64.3,55.16,61.59,16.14,51.32,5.0,1759.0,8.0,2.0,6.0,5.0,high
stu_01627,class_009,18.62,50.59,83.54,99.24,44.07,26.44,34.31,5.0,1107.0,5.0,2.0,8.0,0.0,high
stu_01628,class_010,58.33,49.98,25.35,33.2,47.59,65.34,84.99,3.0,1039.0,5.0,1.0,3.0,0.0,medium
stu_01629,class_007,14.04,38.3,10.22,13.73,26.82,56.25,37.6,5.0,681.0,3.0,1.0,3.0,4.0,high
stu_01630,class_009,46.88,74.59,68.33,71.8,61.24,69.54,42.44,3.0,1622.0,7.0,2.0,0.0,4.0,medium
stu_01631,class_026,85.63,88.48,92.32,84.53,88.38,88.9,23.03,7.0,1845.0,8.0,4.0,15.0,1.0,low
stu_01632,class_024,36.54,61.58,87.27,87.56,65.13,96.95,29.25,14.0,2017.0,9.0,6.0,16.0,1.0,low
stu_01633,class_018,80.66,92.24,71.46,78.02,83.88,74.42,21.34,11.0,1880.0,8.0,3.0,13.0,0.0,low
stu_01634,class_037,91.37,95.75,92.31,100.0,89.09,68.37,27.62,14.0,1901.0,8.0,5.0,12.0,1.0,low
stu_01635,class_020,85.76,93.47,94.65,85.01,90.36,69.65,31.67,15.0,2134.0,9.0,6.0,24.0,0.0,low
stu_01636,class_026,58.22,72.85,49.78,49.84,60.77,57.26,25.95,7.0,1350.0,6.0,2.0,8.0,,medium
stu_01637,class_002,100.0,78.53,86.0,68.32,93.2,92.57,29.09,18.0,1773.0,8.0,5.0,26.0,0.0,low
stu_01638,class_027,59.52,67.47,38.97,36.88,58.88,83.46,36.87,9.0,1636.0,7.0,2.0,7.0,1.0,medium
stu_01639,class_013,61.79,8.31,79.85,85.83,52.87,28.78,19.83,5.0,335.0,2.0,0.0,2.0,6.0,high
stu_01640,class_027,74.76,75.38,89.39,87.29,80.86,95.95,16.05,16.0,1581.0,7.0,3.0,26.0,0.0,low
stu_01641,class_015,59.15,57.94,74.6,82.48,52.86,32.17,44.56,0.0,1235.0,5.0,2.0,0.0,2.0,medium
stu_01642,class_036,100.0,100.0,97.14,95.77,98.71,96.31,21.74,11.0,2033.0,9.0,5.0,18.0,0.0,low
stu_01643,class_010,84.12,77.78,81.26,88.41,78.47,100.0,23.91,9.0,1643.0,7.0,5.0,4.0,0.0,low
stu_01644,class_027,60.4,80.16,76.6,82.22,71.22,48.76,10.57,9.0,1598.0,7.0,3.0,12.0,0.0,medium
stu_01645,class_010,95.76,53.73,38.38,47.58,62.29,68.19,41.47,4.0,763.0,4.0,1.0,7.0,3.0,medium
stu_01646,class_039,84.02,93.15,97.71,93.95,88.43,65.6,30.45,16.0,1964.0,8.0,6.0,27.0,1.0,low
stu_01647,class_005,,77.23,36.39,15.49,61.06,33.01,103.08,0.0,768.0,4.0,2.0,1.0,7.0,high
stu_01648,class_012,32.89,56.04,98.57,89.28,55.6,33.83,91.55,5.0,375.0,2.0,0.0,2.0,2.0,high
stu_01649,class_040,54.28,84.95,61.91,69.09,67.28,51.42,41.92,5.0,1547.0,7.0,2.0,0.0,2.0,medium
stu_01650,class_002,49.08,38.64,60.21,59.72,46.83,45.68,49.02,4.0,789.0,4.0,1.0,5.0,4.0,high
stu_01651,class_013,61.18,53.2,15.7,16.75,48.56,91.2,33.8,3.0,1055.0,5.0,1.0,1.0,2.0,medium
stu_01652,class_008,48.61,60.68,53.23,54.58,51.32,41.81,30.67,0.0,1049.0,5.0,2.0,0.0,1.0,medium
stu_01653,class_027,54.23,26.83,43.67,42.56,42.06,45.79,105.54,3.0,491.0,2.0,0.0,7.0,2.0,high
stu_01654,class_023,81.88,91.58,100.0,97.67,90.24,86.12,22.29,16.0,1986.0,8.0,5.0,17.0,1.0,low
stu_01655,class_004,81.42,93.28,79.73,80.06,85.31,76.32,25.99,16.0,2166.0,9.0,4.0,16.0,0.0,low
stu_01656,class_004,80.54,61.76,88.75,82.92,69.23,34.12,28.72,0.0,1654.0,7.0,4.0,0.0,0.0,low
stu_01657,class_037,49.22,70.62,35.35,39.81,51.53,51.86,78.38,6.0,1633.0,7.0,2.0,12.0,3.0,medium
stu_01658,class_005,77.55,68.94,97.11,100.0,73.8,44.39,22.01,0.0,1477.0,6.0,3.0,0.0,1.0,low
stu_01659,class_037,42.95,31.52,59.2,51.04,43.67,40.7,27.35,6.0,491.0,2.0,1.0,7.0,2.0,medium
stu_01660,class_032,81.76,86.15,88.42,92.57,84.0,73.9,32.36,14.0,2015.0,9.0,5.0,17.0,0.0,low
stu_01661,class_021,100.0,71.86,87.35,94.36,89.48,76.14,35.51,18.0,1756.0,8.0,4.0,23.0,1.0,low
stu_01662,class_025,56.71,66.85,28.65,42.08,50.85,33.61,43.65,4.0,1472.0,6.0,3.0,8.0,,medium
stu_01663,class_029,60.32,14.9,69.17,57.28,45.51,33.97,47.98,1.0,586.0,3.0,0.0,3.0,1.0,medium
stu_01664,class_008,97.46,69.7,76.56,67.25,82.32,69.53,18.7,18.0,1788.0,8.0,3.0,30.0,0.0,low
stu_01665,class_031,41.98,56.71,47.61,48.53,41.34,25.55,32.74,4.0,994.0,4.0,1.0,2.0,3.0,high
stu_01666,class_013,29.2,56.15,87.35,88.61,49.36,50.36,47.97,2.0,1199.0,5.0,2.0,4.0,4.0,medium
stu_01667,class_014,0.0,50.76,44.79,40.9,27.67,13.73,60.23,3.0,921.0,4.0,1.0,2.0,4.0,high
stu_01668,class_022,89.84,87.61,88.35,98.0,84.17,73.02,20.26,6.0,1812.0,8.0,0.0,12.0,1.0,low
stu_01669,class_010,70.86,45.93,39.72,35.59,48.45,41.93,43.22,3.0,816.0,4.0,1.0,5.0,0.0,medium
stu_01670,class_025,99.13,82.12,73.82,,89.7,85.77,13.44,11.0,1997.0,8.0,4.0,15.0,1.0,low
stu_01671,class_007,43.31,64.59,77.09,82.34,55.44,57.6,47.79,4.0,1263.0,6.0,1.0,5.0,3.0,medium
stu_01672,class_014,86.81,91.74,100.0,99.34,91.68,71.93,14.81,9.0,1890.0,8.0,4.0,8.0,0.0,low
stu_01673,class_019,49.59,26.44,20.72,29.39,31.14,0.0,47.41,4.0,782.0,4.0,2.0,3.0,4.0,high
stu_01674,class_004,95.95,100.0,93.64,76.65,95.96,75.84,28.25,7.0,2067.0,9.0,5.0,10.0,0.0,low
stu_01675,class_004,65.29,28.42,27.85,7.62,44.71,32.94,103.18,5.0,797.0,4.0,2.0,5.0,2.0,high
stu_01676,class_003,80.44,95.02,99.7,81.03,77.79,50.02,30.77,0.0,2242.0,9.0,6.0,0.0,1.0,low
stu_01677,class_005,96.12,73.49,85.85,76.69,87.46,90.9,30.37,15.0,1624.0,7.0,4.0,22.0,0.0,low
stu_01678,class_006,87.95,65.21,99.07,100.0,85.63,90.69,16.59,9.0,1313.0,6.0,5.0,15.0,0.0,low
stu_01679,class_034,48.41,57.28,73.23,72.53,55.18,41.76,56.97,9.0,1126.0,5.0,1.0,13.0,2.0,medium
stu_01680,class_028,62.92,72.96,89.85,74.25,69.28,62.73,40.97,8.0,1455.0,6.0,0.0,8.0,5.0,medium
stu_01681,class_012,84.1,40.14,44.19,42.09,58.65,43.66,27.67,6.0,895.0,4.0,2.0,9.0,1.0,medium
stu_01682,class_025,92.13,60.91,84.95,78.51,76.9,69.48,80.75,6.0,1322.0,6.0,5.0,9.0,2.0,medium
stu_01683,class_021,39.29,34.33,34.3,31.37,32.78,7.79,39.85,1.0,447.0,2.0,1.0,0.0,5.0,high
stu_01684,class_021,66.93,66.37,28.65,26.27,59.61,75.03,40.83,9.0,1494.0,6.0,2.0,13.0,4.0,medium
stu_01685,class_016,95.25,86.51,72.87,77.8,84.02,73.13,15.91,9.0,1820.0,8.0,3.0,11.0,0.0,low
stu_01686,class_029,0.0,25.02,23.45,25.54,17.38,76.08,56.07,0.0,481.0,2.0,0.0,2.0,6.0,high
stu_01687,class_004,92.07,70.75,48.1,47.24,66.12,10.68,21.4,8.0,1314.0,6.0,2.0,11.0,5.0,medium
stu_01688,class_003,85.1,82.63,84.79,76.73,89.27,82.09,25.87,14.0,1765.0,8.0,4.0,23.0,0.0,low
stu_01689,class_033,31.71,42.26,46.65,49.09,34.26,10.12,92.58,1.0,702.0,3.0,1.0,5.0,4.0,high
stu_01690,class_029,72.76,39.71,33.33,40.08,46.98,17.81,33.0,1.0,746.0,3.0,1.0,2.0,1.0,high
stu_01691,class_031,86.15,79.27,87.84,75.82,80.43,71.55,31.58,5.0,1571.0,7.0,4.0,6.0,0.0,low
stu_01692,class_020,6.54,43.07,49.13,45.23,27.15,26.95,60.59,1.0,772.0,4.0,1.0,0.0,6.0,high
stu_01693,class_021,14.92,47.36,11.89,11.08,21.45,31.43,162.07,1.0,1063.0,5.0,1.0,0.0,3.0,high
stu_01694,class_031,88.48,31.93,91.09,100.0,73.25,74.71,37.82,2.0,662.0,3.0,3.0,2.0,1.0,medium
stu_01695,class_019,63.57,47.02,57.73,50.42,58.95,47.04,35.55,9.0,1189.0,5.0,2.0,11.0,0.0,medium
stu_01696,class_002,76.59,100.0,94.46,99.91,82.5,71.19,16.72,5.0,2044.0,9.0,4.0,5.0,0.0,low
stu_01697,class_025,49.94,65.87,65.52,62.94,58.06,63.51,146.89,8.0,1449.0,6.0,2.0,,2.0,medium
stu_01698,class_022,76.1,36.97,61.3,68.16,51.97,21.52,21.03,0.0,888.0,4.0,1.0,0.0,0.0,medium
stu_01699,class_013,93.13,72.49,96.32,100.0,82.7,18.87,19.08,0.0,1722.0,7.0,4.0,0.0,2.0,low
stu_01700,class_010,97.74,75.47,74.94,82.13,76.53,36.14,16.6,0.0,1611.0,7.0,3.0,0.0,0.0,low
stu_01701,class_024,47.93,34.48,68.96,62.51,51.97,49.2,21.07,4.0,736.0,3.0,1.0,5.0,3.0,medium
stu_01702,class_008,72.48,57.61,40.03,58.77,61.19,54.48,29.98,8.0,1472.0,6.0,3.0,5.0,2.0,medium
stu_01703,class_011,87.46,74.95,82.8,78.45,79.39,63.52,14.52,9.0,1591.0,7.0,4.0,15.0,0.0,low
stu_01704,class_040,62.28,60.16,81.2,73.34,67.28,45.16,25.84,9.0,1102.0,5.0,2.0,16.0,1.0,medium
stu_01705,class_016,86.8,70.36,34.27,46.98,59.52,45.7,39.33,0.0,1446.0,6.0,4.0,0.0,2.0,medium
stu_01706,class_028,37.89,68.8,69.28,63.36,52.86,57.26,62.55,1.0,1256.0,6.0,2.0,3.0,0.0,medium
stu_01707,class_036,35.53,38.67,38.48,49.44,38.76,26.39,30.54,5.0,796.0,4.0,2.0,9.0,4.0,high
stu_01708,class_034,82.13,48.82,82.82,81.35,69.79,46.93,37.3,11.0,1273.0,6.0,3.0,12.0,1.0,low
stu_01709,class_022,91.86,73.74,90.43,100.0,87.37,93.51,24.85,8.0,1723.0,7.0,5.0,14.0,0.0,low
stu_01710,class_040,1.19,14.13,50.25,62.41,18.63,33.36,79.73,0.0,587.0,3.0,1.0,0.0,2.0,high
stu_01711,class_027,19.39,25.99,34.92,33.09,26.82,38.2,60.82,3.0,526.0,3.0,0.0,5.0,3.0,high
stu_01712,class_038,70.61,65.56,86.51,87.03,73.09,49.38,64.3,9.0,1576.0,7.0,3.0,14.0,1.0,medium
stu_01713,class_001,96.04,99.26,78.56,87.14,78.28,15.74,43.87,0.0,2116.0,9.0,4.0,0.0,0.0,low
stu_01714,class_032,85.31,92.53,78.73,63.21,82.63,80.12,23.27,14.0,2143.0,9.0,5.0,13.0,1.0,low
stu_01715,class_003,96.01,78.79,89.84,90.06,84.44,65.45,27.91,6.0,1576.0,7.0,5.0,8.0,0.0,low
stu_01716,class_035,76.57,93.22,64.84,63.51,81.7,64.55,23.43,15.0,2158.0,9.0,4.0,16.0,1.0,low
stu_01717,class_020,57.06,72.65,77.17,85.72,66.99,63.33,21.97,6.0,1601.0,7.0,2.0,10.0,3.0,medium
stu_01718,class_027,48.22,72.23,90.8,100.0,67.54,63.31,65.2,2.0,1327.0,6.0,3.0,0.0,5.0,medium
stu_01719,class_016,100.0,81.14,88.46,98.7,88.77,87.21,43.54,7.0,1609.0,7.0,4.0,10.0,1.0,low
stu_01720,class_030,82.3,80.59,74.97,82.76,79.14,80.86,20.59,9.0,1527.0,7.0,3.0,13.0,0.0,low
stu_01721,class_005,70.36,69.8,56.39,48.72,60.61,41.06,22.3,5.0,1537.0,7.0,2.0,4.0,2.0,medium
stu_01722,class_020,39.14,45.12,28.17,31.55,39.39,55.91,23.27,10.0,979.0,4.0,1.0,4.0,1.0,medium
stu_01723,class_015,81.61,73.85,79.65,75.59,81.0,81.69,11.38,11.0,1593.0,7.0,3.0,12.0,1.0,low
stu_01724,class_035,79.42,82.78,81.53,79.24,81.2,63.51,26.01,17.0,2015.0,9.0,4.0,31.0,1.0,low
stu_01725,class_030,34.34,59.31,27.95,19.76,36.78,46.52,116.3,0.0,1391.0,6.0,2.0,0.0,4.0,medium
stu_01726,class_018,37.01,6.85,60.93,61.87,33.46,26.54,35.84,5.0,132.0,1.0,1.0,6.0,1.0,high
stu_01727,class_019,87.23,91.97,100.0,100.0,91.68,83.06,25.26,9.0,1723.0,7.0,4.0,7.0,0.0,low
stu_01728,class_038,82.29,46.31,68.3,67.19,56.53,46.27,61.27,4.0,828.0,4.0,2.0,3.0,3.0,medium
stu_01729,class_027,52.97,20.45,44.09,50.05,33.67,25.35,92.21,0.0,164.0,1.0,0.0,0.0,3.0,high
stu_01730,class_008,28.04,42.56,41.84,53.97,34.72,34.93,81.36,2.0,810.0,4.0,1.0,1.0,5.0,high
stu_01731,class_011,58.09,69.11,45.75,43.76,60.45,60.64,31.78,6.0,1497.0,6.0,3.0,5.0,3.0,medium
stu_01732,class_028,84.43,82.69,97.19,86.57,82.49,65.91,29.14,15.0,1959.0,8.0,6.0,23.0,1.0,low
stu_01733,class_012,88.98,77.14,76.12,71.1,85.56,84.04,24.62,12.0,1664.0,7.0,0.0,8.0,1.0,low
stu_01734,class_016,16.99,24.9,58.0,67.72,30.5,0.0,70.76,0.0,500.0,3.0,1.0,0.0,3.0,high
stu_01735,class_018,4.65,18.74,12.35,26.75,17.77,40.22,37.54,5.0,466.0,2.0,0.0,7.0,2.0,high
stu_01736,class_028,79.65,82.36,83.19,79.3,81.77,84.37,20.22,17.0,1718.0,7.0,4.0,28.0,0.0,low
stu_01737,class_036,34.73,25.02,48.58,48.76,34.88,7.37,208.55,1.0,579.0,3.0,0.0,3.0,3.0,high
stu_01738,class_039,92.37,89.29,80.77,82.45,84.44,81.45,24.51,6.0,1882.0,8.0,4.0,5.0,0.0,low
stu_01739,class_010,65.97,34.75,46.6,59.83,45.23,0.0,111.27,3.0,738.0,3.0,2.0,6.0,5.0,high
stu_01740,class_002,44.51,43.81,18.39,29.04,34.03,14.62,105.99,5.0,907.0,4.0,1.0,3.0,2.0,high
stu_01741,class_028,49.83,49.26,43.76,63.86,42.54,47.53,68.96,5.0,1174.0,5.0,1.0,8.0,4.0,high
stu_01742,class_002,24.03,46.35,48.36,58.07,32.19,17.47,108.88,4.0,1166.0,5.0,1.0,4.0,0.0,high
stu_01743,class_006,88.35,97.99,83.62,,91.01,94.5,19.43,17.0,2298.0,10.0,5.0,16.0,0.0,low
stu_01744,class_031,22.99,15.53,15.52,26.79,16.91,42.59,58.24,3.0,525.0,3.0,0.0,3.0,3.0,high
stu_01745,class_019,36.53,68.0,34.22,32.81,44.62,33.31,24.05,5.0,1377.0,6.0,2.0,7.0,5.0,high
stu_01746,class_012,40.54,84.12,85.74,90.04,63.36,21.61,21.45,8.0,1731.0,7.0,4.0,12.0,0.0,medium
stu_01747,class_015,28.38,15.63,12.44,17.2,13.77,19.08,26.78,0.0,398.0,2.0,1.0,0.0,4.0,high
stu_01748,class_015,58.64,62.55,65.51,62.32,63.14,45.6,34.64,6.0,1322.0,6.0,3.0,9.0,0.0,medium
stu_01749,class_034,47.02,43.5,84.84,82.92,62.83,81.84,24.23,13.0,1510.0,7.0,0.0,10.0,2.0,low
stu_01750,class_024,64.78,22.58,42.51,48.65,44.39,54.25,38.54,4.0,603.0,3.0,0.0,5.0,1.0,medium
stu_01751,class_010,42.53,51.2,66.31,67.35,56.32,66.24,46.7,6.0,1004.0,5.0,1.0,4.0,0.0,medium
stu_01752,class_019,83.16,73.45,96.26,92.6,84.58,72.08,15.27,12.0,1601.0,7.0,4.0,11.0,0.0,low
stu_01753,class_007,100.0,86.25,65.09,67.4,83.85,78.62,28.34,7.0,1849.0,8.0,4.0,13.0,0.0,low
stu_01754,class_028,71.21,75.33,94.36,91.65,79.59,92.95,29.63,16.0,1872.0,8.0,3.0,17.0,0.0,low
stu_01755,class_025,81.26,82.68,79.91,71.18,75.64,54.96,22.17,13.0,1982.0,8.0,5.0,16.0,0.0,low
stu_01756,class_005,13.31,86.8,53.82,64.71,40.7,28.86,41.15,4.0,1642.0,7.0,2.0,5.0,3.0,high
stu_01757,class_013,76.9,50.04,42.94,33.74,56.11,20.87,25.48,10.0,1071.0,5.0,2.0,15.0,2.0,medium
stu_01758,class_003,63.26,55.24,29.81,52.81,44.18,20.27,46.23,0.0,982.0,4.0,2.0,0.0,2.0,high
stu_01759,class_024,16.22,34.6,45.42,39.01,27.1,33.61,125.14,4.0,611.0,3.0,0.0,4.0,,high
stu_01760,class_027,54.07,6.9,59.8,56.43,31.53,11.6,71.8,0.0,310.0,2.0,0.0,0.0,1.0,high
stu_01761,class_001,10.3,20.63,45.69,48.24,27.8,18.32,52.67,4.0,701.0,3.0,2.0,1.0,4.0,high
stu_01762,class_021,50.38,34.3,48.5,44.6,38.03,44.52,104.8,2.0,767.0,4.0,1.0,2.0,3.0,high
stu_01763,class_028,82.26,81.0,92.55,94.76,84.78,83.94,35.84,6.0,1678.0,7.0,5.0,4.0,0.0,low
stu_01764,class_008,29.13,40.55,92.21,85.82,48.79,50.05,37.13,5.0,633.0,3.0,1.0,6.0,0.0,medium
stu_01765,class_026,98.05,85.5,84.22,76.89,85.19,69.53,13.16,15.0,1971.0,8.0,6.0,20.0,1.0,low
stu_01766,class_001,,93.3,75.55,82.63,79.17,77.04,29.55,0.0,1994.0,8.0,5.0,8.0,0.0,low
stu_01767,class_029,82.36,95.0,77.43,97.99,88.59,67.5,17.59,17.0,1965.0,8.0,4.0,29.0,2.0,low
stu_01768,class_021,35.59,7.91,38.8,34.84,28.76,12.06,77.51,2.0,414.0,2.0,1.0,7.0,1.0,high
stu_01769,class_023,88.87,87.36,74.25,71.47,85.15,89.09,27.81,7.0,1665.0,7.0,3.0,10.0,1.0,low
stu_01770,class_026,,89.41,89.69,90.27,90.24,79.13,26.81,10.0,1660.0,7.0,4.0,14.0,0.0,low
stu_01771,class_004,20.98,23.11,30.65,33.15,25.34,24.82,127.72,1.0,293.0,2.0,1.0,1.0,4.0,high
stu_01772,class_016,83.14,95.84,100.0,99.7,86.39,91.52,22.63,10.0,2057.0,,5.0,10.0,0.0,low
stu_01773,class_019,52.21,17.24,40.73,45.15,38.16,34.76,38.43,4.0,444.0,2.0,1.0,10.0,1.0,medium
stu_01774,class_030,74.71,87.7,74.29,77.43,80.44,79.17,21.8,10.0,1955.0,8.0,3.0,5.0,3.0,low
stu_01775,class_011,50.1,37.36,9.55,0.0,28.14,5.8,53.99,1.0,589.0,3.0,1.0,0.0,4.0,high
stu_01776,class_025,19.85,28.25,22.29,5.63,18.68,25.97,47.94,0.0,387.0,2.0,0.0,0.0,7.0,high
stu_01777,class_030,23.54,22.34,31.43,38.17,28.81,56.82,78.52,0.0,475.0,2.0,0.0,0.0,3.0,high
stu_01778,class_002,70.31,80.13,81.76,80.81,71.79,49.36,62.05,10.0,1661.0,7.0,4.0,22.0,3.0,medium
stu_01779,class_029,22.87,31.53,84.48,76.26,53.45,90.55,25.26,18.0,1949.0,8.0,4.0,15.0,2.0,low
stu_01780,class_037,47.85,59.76,62.53,67.49,46.38,37.95,89.72,1.0,1127.0,5.0,1.0,1.0,6.0,high
stu_01781,class_003,27.33,48.56,64.64,70.01,46.39,59.54,36.2,5.0,1048.0,5.0,1.0,5.0,3.0,high
stu_01782,class_027,81.18,88.46,100.0,91.77,88.62,88.97,34.11,8.0,1940.0,8.0,4.0,6.0,0.0,low
stu_01783,class_038,76.74,80.3,92.96,93.01,84.62,75.54,,16.0,1986.0,8.0,5.0,18.0,0.0,low
stu_01784,class_007,96.27,84.89,74.35,72.07,87.71,72.77,43.45,10.0,1914.0,8.0,3.0,18.0,1.0,low
stu_01785,class_037,85.72,100.0,80.41,84.78,87.7,96.09,20.65,10.0,2106.0,9.0,5.0,8.0,0.0,low
stu_01786,class_028,64.65,97.02,92.83,100.0,84.71,79.75,24.97,14.0,2315.0,10.0,4.0,17.0,1.0,low
stu_01787,class_018,49.36,20.03,26.31,14.89,35.89,43.92,127.24,0.0,547.0,3.0,0.0,2.0,4.0,high
stu_01788,class_008,98.28,71.58,89.97,89.19,92.92,98.5,26.75,15.0,1679.0,7.0,5.0,19.0,0.0,low
stu_01789,class_004,69.74,46.79,34.69,40.5,52.83,69.65,42.4,4.0,879.0,4.0,1.0,5.0,3.0,medium
stu_01790,class_019,61.43,32.09,56.35,62.25,49.14,62.32,46.04,5.0,611.0,3.0,0.0,3.0,0.0,medium
stu_01791,class_032,61.72,66.75,65.15,64.51,67.72,97.45,34.56,9.0,1361.0,6.0,3.0,18.0,0.0,medium
stu_01792,class_033,14.62,41.67,39.0,47.85,32.95,40.15,31.34,1.0,819.0,4.0,1.0,0.0,4.0,high
stu_01793,class_023,86.74,92.94,73.88,61.81,86.59,83.1,20.91,14.0,2123.0,9.0,5.0,4.0,0.0,low
stu_01794,class_036,58.0,25.52,52.53,44.32,47.31,54.15,73.8,3.0,452.0,2.0,1.0,5.0,5.0,high
stu_01795,class_019,47.59,56.69,46.57,37.75,53.44,8.88,45.22,8.0,1455.0,6.0,3.0,19.0,3.0,medium
stu_01796,class_024,84.76,71.95,72.88,75.25,78.73,85.7,32.29,13.0,1756.0,8.0,3.0,19.0,0.0,low
stu_01797,class_005,82.43,71.54,73.2,67.48,74.73,75.85,21.93,8.0,1540.0,7.0,4.0,13.0,1.0,low
stu_01798,class_030,70.57,24.62,52.52,56.32,56.13,52.67,35.88,8.0,656.0,3.0,1.0,12.0,3.0,medium
stu_01799,class_031,87.0,77.27,92.34,96.16,82.56,85.77,27.89,5.0,1706.0,7.0,5.0,7.0,0.0,low
stu_01800,class_033,77.07,45.18,61.72,60.08,61.5,40.51,17.14,10.0,1100.0,5.0,1.0,12.0,1.0,medium
stu_01801,class_037,90.42,92.45,90.88,,83.94,69.0,14.75,7.0,1860.0,8.0,4.0,8.0,0.0,low
stu_01802,class_010,25.22,40.64,36.35,39.87,29.48,30.24,44.6,1.0,902.0,4.0,2.0,3.0,4.0,high
stu_01803,class_008,100.0,97.97,79.19,87.19,91.43,89.34,17.01,10.0,2055.0,9.0,4.0,14.0,0.0,low
stu_01804,class_031,61.41,73.32,25.87,30.71,56.69,47.12,16.55,1.0,1431.0,6.0,2.0,0.0,1.0,medium
stu_01805,class_012,75.11,66.41,84.46,81.41,74.32,76.71,26.2,11.0,1374.0,6.0,4.0,16.0,1.0,low
stu_01806,class_026,71.96,82.29,90.2,77.9,71.77,40.78,18.12,0.0,1895.0,,3.0,0.0,1.0,low
stu_01807,class_002,86.65,91.98,58.25,62.89,78.14,61.33,12.85,9.0,957.0,4.0,1.0,12.0,5.0,medium
stu_01808,class_031,77.03,99.71,70.05,67.24,79.02,66.29,26.54,9.0,2104.0,9.0,3.0,14.0,1.0,low
stu_01809,class_025,54.43,32.7,47.06,47.59,42.67,39.73,40.36,0.0,540.0,3.0,0.0,0.0,4.0,high
stu_01810,class_020,86.75,84.61,83.27,87.08,80.04,68.54,15.89,5.0,1683.0,7.0,5.0,6.0,0.0,low
stu_01811,class_011,23.03,43.86,60.05,81.68,33.83,43.97,60.54,1.0,923.0,4.0,1.0,1.0,3.0,high
stu_01812,class_033,100.0,90.09,81.16,89.33,85.46,57.69,20.99,14.0,1935.0,8.0,5.0,15.0,1.0,low
stu_01813,class_035,42.39,44.79,89.69,85.13,57.25,,69.75,3.0,199.0,1.0,0.0,4.0,2.0,high
stu_01814,class_023,87.05,62.39,75.31,81.22,70.09,43.85,29.88,0.0,1284.0,6.0,2.0,0.0,1.0,low
stu_01815,class_031,83.4,81.14,80.43,77.02,82.02,59.54,29.29,11.0,1789.0,8.0,5.0,11.0,0.0,low
stu_01816,class_024,42.79,44.28,65.42,48.09,52.27,68.42,30.94,5.0,941.0,4.0,1.0,3.0,1.0,medium
stu_01817,class_027,0.0,17.47,33.41,20.99,18.75,60.25,,0.0,358.0,2.0,0.0,2.0,4.0,high
stu_01818,class_017,46.94,32.97,79.77,83.08,54.77,82.37,58.87,2.0,692.0,3.0,1.0,5.0,1.0,medium
stu_01819,class_038,95.97,89.56,,88.02,86.57,69.94,29.87,9.0,1833.0,8.0,4.0,9.0,0.0,low
stu_01820,class_006,33.33,29.45,54.37,50.58,41.44,70.83,43.14,4.0,657.0,3.0,1.0,5.0,2.0,medium
stu_01821,class_013,85.27,80.04,98.05,92.08,83.44,69.44,36.41,14.0,1718.0,7.0,4.0,10.0,0.0,low
stu_01822,class_004,87.07,73.59,51.24,52.39,68.01,27.35,68.1,3.0,291.0,2.0,0.0,,4.0,high
stu_01823,class_001,69.16,42.43,45.58,44.62,50.15,50.86,17.77,1.0,766.0,4.0,2.0,0.0,3.0,medium
stu_01824,class_019,54.55,76.24,82.67,83.6,74.82,74.06,54.16,10.0,1693.0,7.0,4.0,13.0,0.0,medium
stu_01825,class_038,87.34,80.02,84.85,87.6,85.51,88.04,38.58,17.0,1699.0,7.0,5.0,25.0,2.0,low
stu_01826,class_016,24.18,40.36,35.75,35.71,36.09,36.83,35.94,4.0,685.0,3.0,2.0,1.0,2.0,high
stu_01827,class_025,0.0,52.65,70.83,69.21,35.28,22.64,54.32,1.0,974.0,4.0,1.0,3.0,4.0,high
stu_01828,class_020,71.19,62.68,84.32,85.37,72.61,69.1,19.19,10.0,1246.0,5.0,2.0,15.0,0.0,low
stu_01829,class_010,85.15,80.28,70.7,82.23,79.33,88.22,23.54,10.0,1856.0,8.0,3.0,17.0,1.0,low
stu_01830,class_029,52.57,25.18,21.66,11.06,34.19,39.24,36.58,4.0,509.0,3.0,0.0,3.0,4.0,high
stu_01831,class_009,36.88,21.88,29.97,24.81,33.75,31.44,77.95,4.0,412.0,2.0,0.0,2.0,2.0,high
stu_01832,class_026,60.34,45.07,46.21,51.11,53.24,53.94,30.18,10.0,904.0,4.0,0.0,11.0,3.0,medium
stu_01833,class_040,49.6,28.44,58.29,66.34,42.46,45.63,22.53,1.0,551.0,3.0,1.0,3.0,2.0,high
stu_01834,class_028,80.17,91.16,73.17,73.37,80.44,77.95,19.57,5.0,1781.0,8.0,3.0,7.0,0.0,low
stu_01835,class_011,6.12,33.91,43.99,35.02,27.77,42.24,121.6,4.0,739.0,3.0,1.0,1.0,3.0,high
stu_01836,class_001,30.63,63.32,11.25,6.66,34.88,45.08,48.07,1.0,1138.0,5.0,1.0,1.0,1.0,high
